date,role,program,transport_mode,distance_km,travel_energy_kwh,travel_co2_kg,personal_computer_kwh,personal_computer_co2_kg,students_trained,lab_energy_kwh,total_daily_co2_kg
2025-12-14,Trainer,TechSaksham,Auto,49.04,9.81,4.41,0.24,0.2,45,0.9,5.35
2025-12-11,Trainer,TechSaksham,Flight,1248.18,624.09,187.23,0.24,0.2,63,1.26,188.46
2025-12-08,Trainer,Skills4Future,Auto,31.21,6.24,2.81,0.24,0.2,45,0.9,3.74
2025-01-05,Trainer,Code Unnati,Auto,51.19,10.24,4.61,0.24,0.2,53,1.06,5.67
2025-01-20,Trainer,Code Unnati,Taxi,27.77,7.5,3.61,0.24,0.2,52,1.04,4.66
2025-01-27,Trainer,SkillSaksham,Cab,93.11,23.28,11.17,0.24,0.2,56,1.12,12.29
2025-01-24,Trainer,SkillsBuild,Cab,46.37,11.59,5.56,0.24,0.2,54,1.08,6.65
2025-01-22,Trainer,Code Unnati,Cab,66.49,16.62,7.98,0.24,0.2,52,1.04,9.03
2025-01-29,Trainer,TechSaksham,Flight,1441.53,720.77,216.23,0.24,0.2,42,0.84,217.12
2025-01-01,Trainer,SkillSaksham,Taxi,76.05,20.53,9.89,0.24,0.2,41,0.82,10.76
2025-01-12,Trainer,TechSaksham,Flight,1030.69,515.35,154.6,0.24,0.2,49,0.98,155.6
2025-01-11,Trainer,TechSaksham,Flight,1225.66,612.83,183.85,0.24,0.2,43,0.86,184.75
2025-01-02,Trainer,TechSaksham,Cab,65.49,16.37,7.86,0.24,0.2,53,1.06,8.92
2025-01-09,Trainer,Code Unnati,Cab,43.31,10.83,5.2,0.24,0.2,45,0.9,6.13
2025-01-28,Trainer,Code Unnati,Cab,89.13,22.28,10.7,0.24,0.2,41,0.82,11.56
2025-01-06,Trainer,TechSaksham,Auto,56.97,11.39,5.13,0.24,0.2,51,1.02,6.16
2025-01-07,Trainer,SkillsBuild,Cab,87.61,21.9,10.51,0.24,0.2,53,1.06,11.58
2025-01-08,Trainer,TechSaksham,Taxi,99.16,26.77,12.89,0.24,0.2,56,1.12,14.01
2025-01-19,Trainer,SkillsBuild,Cab,34.62,8.66,4.15,0.24,0.2,47,0.94,5.12
2025-01-30,Trainer,TechSaksham,Auto,65.84,13.17,5.93,0.24,0.2,45,0.9,6.86
2025-01-21,Trainer,Skills4Future,Cab,47.69,11.92,5.72,0.24,0.2,44,0.88,6.64
2025-01-04,Trainer,TechSaksham,Auto,11.79,2.36,1.06,0.24,0.2,52,1.04,2.11
2025-02-11,Trainer,Code Unnati,Taxi,62.03,16.75,8.06,0.24,0.2,55,1.1,9.16
2025-02-26,Trainer,TechSaksham,Auto,31.87,6.37,2.87,0.24,0.2,37,0.74,3.67
2025-02-08,Trainer,Code Unnati,Auto,96.71,19.34,8.7,0.24,0.2,54,1.08,9.79
2025-02-18,Trainer,TechSaksham,Cab,34.49,8.62,4.14,0.24,0.2,41,0.82,5.01
2025-02-09,Trainer,Code Unnati,Cab,84.06,21.01,10.09,0.24,0.2,60,1.2,11.27
2025-02-14,Trainer,SkillSaksham,Auto,84.86,16.97,7.64,0.24,0.2,48,0.96,8.62
2025-02-03,Trainer,Skills4Future,Auto,70.08,14.02,6.31,0.24,0.2,50,1.0,7.32
2025-02-06,Trainer,SkillsBuild,Cab,23.6,5.9,2.83,0.24,0.2,46,0.92,3.78
2025-02-04,Trainer,SkillSaksham,Cab,27.23,6.81,3.27,0.24,0.2,52,1.04,4.32
2025-02-16,Trainer,Code Unnati,Cab,38.85,9.71,4.66,0.24,0.2,49,0.98,5.66
2025-02-27,Trainer,Skills4Future,Auto,34.57,6.91,3.11,0.24,0.2,53,1.06,4.18
2025-02-24,Trainer,Skills4Future,Taxi,41.39,11.18,5.38,0.24,0.2,54,1.08,6.46
2025-02-21,Trainer,Skills4Future,Auto,25.62,5.12,2.31,0.24,0.2,48,0.96,3.29
2025-02-23,Trainer,SkillsBuild,Taxi,98.35,26.55,12.79,0.24,0.2,48,0.96,13.77
2025-02-12,Trainer,TechSaksham,Cab,81.94,20.49,9.83,0.24,0.2,45,0.9,10.77
2025-02-28,Trainer,SkillSaksham,Cab,18.4,4.6,2.21,0.24,0.2,50,1.0,3.23
2025-02-10,Trainer,Code Unnati,Auto,27.04,5.41,2.43,0.24,0.2,44,0.88,3.35
2025-02-02,Trainer,SkillSaksham,Auto,29.49,5.9,2.65,0.24,0.2,40,0.8,3.51
2025-02-07,Trainer,Code Unnati,Taxi,88.6,23.92,11.52,0.24,0.2,49,0.98,12.52
2025-02-05,Trainer,SkillsBuild,Flight,1288.06,644.03,193.21,0.24,0.2,45,0.9,194.14
2025-03-27,Trainer,TechSaksham,Auto,34.59,6.92,3.11,0.24,0.2,49,0.98,4.11
2025-03-01,Trainer,TechSaksham,Auto,43.53,8.71,3.92,0.24,0.2,47,0.94,4.88
2025-03-10,Trainer,Skills4Future,Auto,59.54,11.91,5.36,0.24,0.2,49,0.98,6.36
2025-03-26,Trainer,Skills4Future,Auto,32.11,6.42,2.89,0.24,0.2,53,1.06,3.96
2025-03-29,Trainer,Code Unnati,Cab,88.65,22.16,10.64,0.24,0.2,52,1.04,11.69
2025-03-04,Trainer,TechSaksham,Flight,1084.38,542.19,162.66,0.24,0.2,53,1.06,163.72
2025-03-24,Trainer,Code Unnati,Auto,69.96,13.99,6.3,0.24,0.2,43,0.86,7.2
2025-03-25,Trainer,TechSaksham,Cab,63.66,15.92,7.64,0.24,0.2,49,0.98,8.64
2025-03-14,Trainer,SkillsBuild,Cab,25.18,6.29,3.02,0.24,0.2,48,0.96,4.01
2025-03-05,Trainer,Skills4Future,Taxi,13.67,3.69,1.78,0.24,0.2,61,1.22,2.97
2025-03-30,Trainer,TechSaksham,Auto,60.73,12.15,5.47,0.24,0.2,45,0.9,6.4
2025-03-17,Trainer,Skills4Future,Auto,18.36,3.67,1.65,0.24,0.2,47,0.94,2.62
2025-03-23,Trainer,SkillsBuild,Cab,20.56,5.14,2.47,0.24,0.2,47,0.94,3.43
2025-03-08,Trainer,SkillsBuild,Taxi,10.08,2.72,1.31,0.24,0.2,46,0.92,2.26
2025-03-03,Trainer,Code Unnati,Auto,93.84,18.77,8.45,0.24,0.2,47,0.94,9.41
2025-04-15,Trainer,SkillSaksham,Auto,51.77,10.35,4.66,0.24,0.2,46,0.92,5.61
2025-04-25,Trainer,TechSaksham,Auto,87.49,17.5,7.87,0.24,0.2,57,1.14,9.01
2025-04-29,Trainer,Code Unnati,Cab,84.85,21.21,10.18,0.24,0.2,47,0.94,11.15
2025-04-26,Trainer,Skills4Future,Cab,42.33,10.58,5.08,0.24,0.2,49,0.98,6.08
2025-04-04,Trainer,Code Unnati,Taxi,24.59,6.64,3.2,0.24,0.2,44,0.88,4.11
2025-04-11,Trainer,SkillsBuild,Cab,57.12,14.28,6.85,0.24,0.2,54,1.08,7.94
2025-04-07,Trainer,TechSaksham,Cab,18.31,4.58,2.2,0.24,0.2,41,0.82,3.07
2025-04-05,Trainer,Code Unnati,Auto,95.86,19.17,8.63,0.24,0.2,47,0.94,9.6
2025-04-01,Trainer,Code Unnati,Cab,65.79,16.45,7.89,0.24,0.2,45,0.9,8.83
2025-04-18,Trainer,Skills4Future,Flight,1233.23,616.62,184.98,0.24,0.2,52,1.04,186.03
2025-04-02,Trainer,Skills4Future,Cab,59.05,14.76,7.09,0.24,0.2,49,0.98,8.09
2025-04-14,Trainer,SkillSaksham,Auto,76.97,15.39,6.93,0.24,0.2,51,1.02,7.96
2025-04-30,Trainer,SkillSaksham,Auto,28.77,5.75,2.59,0.24,0.2,45,0.9,3.52
2025-04-10,Trainer,Skills4Future,Auto,79.21,15.84,7.13,0.24,0.2,53,1.06,8.19
2025-04-20,Trainer,SkillsBuild,Cab,84.8,21.2,10.18,0.24,0.2,60,1.2,11.36
2025-04-13,Trainer,TechSaksham,Taxi,32.04,8.65,4.16,0.24,0.2,50,1.0,5.18
2025-04-27,Trainer,Code Unnati,Auto,65.28,13.06,5.88,0.24,0.2,57,1.14,7.01
2025-04-22,Trainer,TechSaksham,Auto,32.73,6.55,2.95,0.24,0.2,50,1.0,3.96
2025-04-17,Trainer,Skills4Future,Flight,1400.04,700.02,210.01,0.24,0.2,55,1.1,211.1
2025-04-21,Trainer,SkillsBuild,Cab,47.15,11.79,5.66,0.24,0.2,46,0.92,6.61
2025-05-13,Trainer,Skills4Future,Cab,38.09,9.52,4.57,0.24,0.2,42,0.84,5.46
2025-05-05,Trainer,SkillSaksham,Auto,79.45,15.89,7.15,0.24,0.2,41,0.82,8.02
2025-05-01,Trainer,TechSaksham,Cab,90.29,22.57,10.83,0.24,0.2,43,0.86,11.74
2025-05-25,Trainer,SkillSaksham,Cab,64.51,16.13,7.74,0.24,0.2,62,1.24,8.96
2025-05-22,Trainer,SkillsBuild,Taxi,27.56,7.44,3.58,0.24,0.2,51,1.02,4.62
2025-05-14,Trainer,SkillsBuild,Auto,87.65,17.53,7.89,0.24,0.2,50,1.0,8.91
2025-05-15,Trainer,Code Unnati,Taxi,52.56,14.19,6.83,0.24,0.2,47,0.94,7.8
2025-05-04,Trainer,TechSaksham,Auto,21.93,4.39,1.97,0.24,0.2,44,0.88,2.89
2025-05-08,Trainer,Code Unnati,Taxi,21.81,5.89,2.84,0.24,0.2,48,0.96,3.82
2025-05-11,Trainer,Code Unnati,Taxi,74.77,20.19,9.72,0.24,0.2,44,0.88,10.64
2025-05-26,Trainer,SkillsBuild,Auto,75.39,15.08,6.79,0.24,0.2,44,0.88,7.7
2025-05-29,Trainer,Code Unnati,Cab,84.67,21.17,10.16,0.24,0.2,52,1.04,11.21
2025-05-28,Trainer,SkillsBuild,Taxi,96.76,26.13,12.58,0.24,0.2,53,1.06,13.64
2025-05-21,Trainer,Code Unnati,Cab,37.56,9.39,4.51,0.24,0.2,48,0.96,5.49
2025-05-27,Trainer,Code Unnati,Auto,95.92,19.18,8.63,0.24,0.2,40,0.8,9.49
2025-05-06,Trainer,Skills4Future,Cab,68.58,17.14,8.23,0.24,0.2,59,1.18,9.39
2025-05-23,Trainer,TechSaksham,Auto,47.78,9.56,4.3,0.24,0.2,51,1.02,5.33
2025-05-24,Trainer,Skills4Future,Cab,77.47,19.37,9.3,0.24,0.2,55,1.1,10.4
2025-06-20,Trainer,Skills4Future,Flight,1289.98,644.99,193.5,0.24,0.2,45,0.9,194.43
2025-06-29,Trainer,TechSaksham,Taxi,86.69,23.41,11.27,0.24,0.2,54,1.08,12.35
2025-06-22,Trainer,TechSaksham,Cab,89.22,22.3,10.71,0.24,0.2,38,0.76,11.53
2025-06-14,Trainer,SkillSaksham,Auto,66.48,13.3,5.98,0.24,0.2,64,1.28,7.23
2025-06-15,Trainer,SkillsBuild,Auto,74.12,14.82,6.67,0.24,0.2,45,0.9,7.61
2025-06-19,Trainer,SkillSaksham,Taxi,93.87,25.35,12.2,0.24,0.2,49,0.98,13.2
2025-06-17,Trainer,SkillSaksham,Cab,93.96,23.49,11.27,0.24,0.2,47,0.94,12.24
2025-06-12,Trainer,SkillsBuild,Taxi,56.14,15.16,7.3,0.24,0.2,54,1.08,8.38
2025-06-24,Trainer,SkillsBuild,Cab,59.97,14.99,7.2,0.24,0.2,56,1.12,8.31
2025-06-11,Trainer,TechSaksham,Taxi,14.21,3.84,1.85,0.24,0.2,53,1.06,2.91
2025-06-06,Trainer,Skills4Future,Cab,30.72,7.68,3.69,0.24,0.2,42,0.84,4.57
2025-06-26,Trainer,Code Unnati,Auto,37.43,7.49,3.37,0.24,0.2,42,0.84,4.25
2025-06-21,Trainer,Code Unnati,Flight,896.85,448.42,134.53,0.24,0.2,58,1.16,135.67
2025-06-18,Trainer,Code Unnati,Taxi,88.3,23.84,11.48,0.24,0.2,40,0.8,12.33
2025-06-01,Trainer,Skills4Future,Cab,24.52,6.13,2.94,0.24,0.2,47,0.94,3.91
2025-06-28,Trainer,SkillsBuild,Auto,10.64,2.13,0.96,0.24,0.2,44,0.88,1.88
2025-07-09,Trainer,Code Unnati,Auto,32.43,6.49,2.92,0.24,0.2,51,1.02,3.95
2025-07-02,Trainer,Skills4Future,Cab,11.1,2.77,1.33,0.24,0.2,55,1.1,2.43
2025-07-31,Trainer,TechSaksham,Auto,24.03,4.81,2.16,0.24,0.2,51,1.02,3.2
2025-07-13,Trainer,SkillSaksham,Cab,12.01,3.0,1.44,0.24,0.2,58,1.16,2.59
2025-07-22,Trainer,SkillSaksham,Taxi,17.27,4.66,2.24,0.24,0.2,42,0.84,3.13
2025-07-24,Trainer,SkillSaksham,Auto,63.02,12.6,5.67,0.24,0.2,52,1.04,6.72
2025-07-03,Trainer,SkillsBuild,Cab,29.87,7.47,3.58,0.24,0.2,48,0.96,4.57
2025-07-08,Trainer,SkillsBuild,Cab,94.52,23.63,11.34,0.24,0.2,47,0.94,12.31
2025-07-14,Trainer,SkillsBuild,Taxi,84.08,22.7,10.93,0.24,0.2,50,1.0,11.95
2025-07-17,Trainer,Skills4Future,Cab,26.11,6.53,3.13,0.24,0.2,51,1.02,4.17
2025-07-16,Trainer,SkillsBuild,Cab,14.17,3.54,1.7,0.24,0.2,50,1.0,2.72
2025-07-07,Trainer,SkillSaksham,Auto,56.32,11.26,5.07,0.24,0.2,46,0.92,6.02
2025-07-28,Trainer,Code Unnati,Flight,1037.36,518.68,155.6,0.24,0.2,56,1.12,156.72
2025-07-21,Trainer,SkillSaksham,Auto,13.34,2.67,1.2,0.24,0.2,47,0.94,2.17
2025-07-01,Trainer,Skills4Future,Cab,57.75,14.44,6.93,0.24,0.2,50,1.0,7.95
2025-07-20,Trainer,Skills4Future,Flight,1382.43,691.21,207.36,0.24,0.2,48,0.96,208.35
2025-07-10,Trainer,SkillSaksham,Cab,54.97,13.74,6.6,0.24,0.2,49,0.98,7.6
2025-07-15,Trainer,Code Unnati,Taxi,39.56,10.68,5.14,0.24,0.2,50,1.0,6.16
2025-07-19,Trainer,SkillSaksham,Cab,62.19,15.55,7.46,0.24,0.2,49,0.98,8.46
2025-07-04,Trainer,Code Unnati,Taxi,84.66,22.86,11.01,0.24,0.2,56,1.12,12.12
2025-08-10,Trainer,Code Unnati,Cab,93.2,23.3,11.18,0.24,0.2,56,1.12,12.3
2025-08-07,Trainer,Code Unnati,Auto,21.66,4.33,1.95,0.24,0.2,55,1.1,3.05
2025-08-19,Trainer,SkillsBuild,Cab,99.7,24.92,11.96,0.24,0.2,49,0.98,12.96
2025-08-04,Trainer,TechSaksham,Cab,67.72,16.93,8.13,0.24,0.2,52,1.04,9.18
2025-08-21,Trainer,SkillSaksham,Cab,46.4,11.6,5.57,0.24,0.2,45,0.9,6.5
2025-08-02,Trainer,Skills4Future,Auto,81.84,16.37,7.37,0.24,0.2,48,0.96,8.35
2025-08-09,Trainer,SkillSaksham,Flight,1233.24,616.62,184.99,0.24,0.2,50,1.0,186.0
2025-08-29,Trainer,SkillsBuild,Taxi,23.68,6.39,3.08,0.24,0.2,46,0.92,4.03
2025-08-20,Trainer,TechSaksham,Auto,39.71,7.94,3.57,0.24,0.2,50,1.0,4.59
2025-08-06,Trainer,SkillsBuild,Auto,97.85,19.57,8.81,0.24,0.2,48,0.96,9.79
2025-08-01,Trainer,Code Unnati,Cab,70.66,17.67,8.48,0.24,0.2,56,1.12,9.59
2025-08-05,Trainer,SkillsBuild,Cab,47.53,11.88,5.7,0.24,0.2,54,1.08,6.79
2025-08-08,Trainer,Skills4Future,Flight,926.93,463.46,139.04,0.24,0.2,50,1.0,140.06
2025-08-24,Trainer,TechSaksham,Taxi,78.79,21.27,10.24,0.24,0.2,51,1.02,11.28
2025-08-14,Trainer,Code Unnati,Auto,44.29,8.86,3.99,0.24,0.2,46,0.92,4.94
2025-09-22,Trainer,SkillSaksham,Cab,81.74,20.43,9.81,0.24,0.2,42,0.84,10.69
2025-09-28,Trainer,Skills4Future,Auto,16.8,3.36,1.51,0.24,0.2,57,1.14,2.64
2025-09-08,Trainer,Skills4Future,Taxi,34.4,9.29,4.47,0.24,0.2,52,1.04,5.52
2025-09-12,Trainer,SkillSaksham,Cab,35.01,8.75,4.2,0.24,0.2,51,1.02,5.23
2025-09-21,Trainer,SkillsBuild,Cab,70.73,17.68,8.49,0.24,0.2,50,1.0,9.5
2025-09-04,Trainer,Code Unnati,Cab,72.76,18.19,8.73,0.24,0.2,44,0.88,9.65
2025-09-17,Trainer,Code Unnati,Cab,20.76,5.19,2.49,0.24,0.2,55,1.1,3.59
2025-09-14,Trainer,SkillSaksham,Auto,49.63,9.93,4.47,0.24,0.2,56,1.12,5.58
2025-09-10,Trainer,Skills4Future,Taxi,67.78,18.3,8.81,0.24,0.2,51,1.02,9.85
2025-09-18,Trainer,SkillSaksham,Taxi,53.4,14.42,6.94,0.24,0.2,50,1.0,7.96
2025-09-13,Trainer,SkillSaksham,Cab,40.11,10.03,4.81,0.24,0.2,56,1.12,5.93
2025-09-20,Trainer,SkillSaksham,Taxi,19.43,5.25,2.53,0.24,0.2,46,0.92,3.48
2025-09-26,Trainer,SkillSaksham,Cab,16.49,4.12,1.98,0.24,0.2,40,0.8,2.83
2025-09-25,Trainer,SkillSaksham,Cab,99.16,24.79,11.9,0.24,0.2,48,0.96,12.88
2025-09-11,Trainer,SkillsBuild,Auto,17.97,3.59,1.62,0.24,0.2,59,1.18,2.78
2025-09-16,Trainer,SkillSaksham,Auto,83.63,16.73,7.53,0.24,0.2,53,1.06,8.59
2025-10-15,Trainer,Code Unnati,Auto,94.16,18.83,8.47,0.24,0.2,62,1.24,9.69
2025-10-19,Trainer,SkillsBuild,Auto,36.0,7.2,3.24,0.24,0.2,42,0.84,4.13
2025-10-02,Trainer,TechSaksham,Auto,19.77,3.95,1.78,0.24,0.2,54,1.08,2.86
2025-10-27,Trainer,TechSaksham,Cab,85.96,21.49,10.31,0.24,0.2,51,1.02,11.35
2025-10-24,Trainer,SkillSaksham,Cab,49.37,12.34,5.92,0.24,0.2,55,1.1,7.02
2025-10-31,Trainer,SkillSaksham,Auto,51.94,10.39,4.67,0.24,0.2,62,1.24,5.89
2025-10-01,Trainer,SkillsBuild,Auto,73.84,14.77,6.65,0.24,0.2,54,1.08,7.73
2025-10-25,Trainer,SkillSaksham,Cab,44.2,11.05,5.3,0.24,0.2,45,0.9,6.24
2025-10-17,Trainer,SkillSaksham,Taxi,24.15,6.52,3.14,0.24,0.2,52,1.04,4.19
2025-10-11,Trainer,TechSaksham,Auto,74.63,14.93,6.72,0.24,0.2,53,1.06,7.78
2025-10-03,Trainer,SkillsBuild,Auto,31.0,6.2,2.79,0.24,0.2,51,1.02,3.82
2025-10-20,Trainer,TechSaksham,Cab,49.76,12.44,5.97,0.24,0.2,53,1.06,7.04
2025-10-26,Trainer,TechSaksham,Auto,48.79,9.76,4.39,0.24,0.2,38,0.76,5.21
2025-10-13,Trainer,TechSaksham,Cab,68.92,17.23,8.27,0.24,0.2,50,1.0,9.29
2025-10-10,Trainer,SkillSaksham,Cab,29.2,7.3,3.5,0.24,0.2,53,1.06,4.57
2025-11-29,Trainer,SkillsBuild,Cab,16.64,4.16,2.0,0.24,0.2,44,0.88,2.92
2025-11-25,Trainer,TechSaksham,Auto,32.06,6.41,2.89,0.24,0.2,48,0.96,3.87
2025-11-23,Trainer,SkillSaksham,Cab,62.09,15.52,7.45,0.24,0.2,60,1.2,8.63
2025-11-15,Trainer,TechSaksham,Flight,1131.1,565.55,169.66,0.24,0.2,50,1.0,170.68
2025-11-05,Trainer,Skills4Future,Flight,1071.6,535.8,160.74,0.24,0.2,50,1.0,161.76
2025-11-14,Trainer,TechSaksham,Auto,91.25,18.25,8.21,0.24,0.2,53,1.06,9.28
2025-11-21,Trainer,Skills4Future,Auto,78.61,15.72,7.07,0.24,0.2,45,0.9,8.01
2025-11-30,Trainer,SkillsBuild,Taxi,24.18,6.53,3.14,0.24,0.2,54,1.08,4.23
2025-11-26,Trainer,SkillSaksham,Auto,97.57,19.51,8.78,0.24,0.2,51,1.02,9.81
2025-11-02,Trainer,TechSaksham,Cab,93.68,23.42,11.24,0.24,0.2,53,1.06,12.31
2025-11-08,Trainer,Code Unnati,Taxi,32.31,8.72,4.2,0.24,0.2,48,0.96,5.18
2025-11-12,Trainer,Code Unnati,Taxi,71.52,19.31,9.3,0.24,0.2,50,1.0,10.31
2025-11-28,Trainer,Code Unnati,Auto,54.84,10.97,4.94,0.24,0.2,45,0.9,5.87
2025-11-19,Trainer,Code Unnati,Cab,65.95,16.49,7.91,0.24,0.2,46,0.92,8.87
2025-11-04,Trainer,TechSaksham,Cab,97.48,24.37,11.7,0.24,0.2,53,1.06,12.76
2025-11-13,Trainer,Skills4Future,Auto,78.97,15.79,7.11,0.24,0.2,46,0.92,8.06
2025-11-22,Trainer,SkillSaksham,Cab,30.77,7.69,3.69,0.24,0.2,50,1.0,4.71
2025-11-10,Trainer,SkillSaksham,Auto,69.81,13.96,6.28,0.24,0.2,50,1.0,7.3
2025-11-16,Trainer,SkillsBuild,Cab,77.0,19.25,9.24,0.24,0.2,46,0.92,10.19
2025-11-24,Trainer,SkillSaksham,Taxi,20.32,5.49,2.64,0.24,0.2,48,0.96,3.63
2025-12-07,Trainer,Code Unnati,Auto,50.79,10.16,4.57,0.24,0.2,48,0.96,5.56
2025-12-18,Trainer,TechSaksham,Flight,1480.46,740.23,222.07,0.24,0.2,49,0.98,223.07
2025-12-24,Trainer,TechSaksham,Flight,1067.06,533.53,160.06,0.24,0.2,45,0.9,160.99
2025-12-21,Trainer,SkillsBuild,Auto,21.33,4.27,1.92,0.24,0.2,53,1.06,2.99
2025-12-06,Trainer,Skills4Future,Cab,76.53,19.13,9.18,0.24,0.2,53,1.06,10.25
2025-12-08,Trainer,SkillsBuild,Taxi,93.04,25.12,12.1,0.24,0.2,52,1.04,13.15
2025-12-11,Trainer,Code Unnati,Auto,74.29,14.86,6.69,0.24,0.2,46,0.92,7.64
2025-12-26,Trainer,TechSaksham,Cab,64.52,16.13,7.74,0.24,0.2,51,1.02,8.78
2025-12-31,Trainer,SkillSaksham,Cab,68.8,17.2,8.26,0.24,0.2,50,1.0,9.27
2025-12-02,Trainer,Skills4Future,Cab,13.7,3.43,1.64,0.24,0.2,45,0.9,2.58
2025-12-14,Trainer,SkillSaksham,Cab,77.41,19.35,9.29,0.24,0.2,39,0.78,10.13
2025-12-16,Trainer,SkillSaksham,Auto,25.0,5.0,2.25,0.24,0.2,56,1.12,3.37
2025-12-12,Trainer,Code Unnati,Auto,68.93,13.79,6.2,0.24,0.2,52,1.04,7.25
2025-12-17,Trainer,Code Unnati,Auto,87.83,17.57,7.9,0.24,0.2,52,1.04,8.95
2025-12-13,Trainer,SkillsBuild,Flight,1202.27,601.14,180.34,0.24,0.2,55,1.1,181.44
2025-12-03,Trainer,Code Unnati,Cab,16.22,4.06,1.95,0.24,0.2,51,1.02,2.98
2025-12-15,Trainer,TechSaksham,Cab,44.6,11.15,5.35,0.24,0.2,43,0.86,6.25
2025-12-19,Trainer,Skills4Future,Auto,36.77,7.35,3.31,0.24,0.2,47,0.94,4.28
2025-12-27,Trainer,SkillSaksham,Auto,86.71,17.34,7.8,0.24,0.2,42,0.84,8.69
2025-12-01,Trainer,SkillSaksham,Cab,12.9,3.22,1.55,0.24,0.2,46,0.92,2.5
2025-01-20,Trainer,SkillSaksham,Auto,44.14,8.83,3.97,0.24,0.2,49,0.98,4.97
2025-01-06,Trainer,TechSaksham,Cab,64.04,16.01,7.68,0.24,0.2,49,0.98,8.68
2025-01-05,Trainer,Code Unnati,Cab,50.8,12.7,6.1,0.24,0.2,46,0.92,7.05
2025-01-03,Trainer,SkillSaksham,Auto,28.45,5.69,2.56,0.24,0.2,56,1.12,3.68
2025-01-31,Trainer,Skills4Future,Auto,42.52,8.5,3.83,0.24,0.2,50,1.0,4.84
2025-01-30,Trainer,Code Unnati,Cab,51.57,12.89,6.19,0.24,0.2,59,1.18,7.35
2025-01-13,Trainer,TechSaksham,Taxi,85.85,23.18,11.16,0.24,0.2,49,0.98,12.16
2025-01-14,Trainer,SkillSaksham,Auto,90.84,18.17,8.18,0.24,0.2,64,1.28,9.42
2025-01-02,Trainer,SkillSaksham,Cab,53.9,13.48,6.47,0.24,0.2,46,0.92,7.42
2025-01-01,Trainer,Code Unnati,Taxi,78.69,21.25,10.23,0.24,0.2,47,0.94,11.2
2025-01-12,Trainer,Skills4Future,Flight,1441.3,720.65,216.2,0.24,0.2,54,1.08,217.28
2025-01-07,Trainer,TechSaksham,Cab,10.65,2.66,1.28,0.24,0.2,42,0.84,2.16
2025-01-25,Trainer,Code Unnati,Cab,12.44,3.11,1.49,0.24,0.2,53,1.06,2.56
2025-01-08,Trainer,SkillsBuild,Cab,22.11,5.53,2.65,0.24,0.2,52,1.04,3.7
2025-01-11,Trainer,SkillSaksham,Cab,57.31,14.33,6.88,0.24,0.2,50,1.0,7.89
2025-02-16,Trainer,SkillsBuild,Taxi,76.51,20.66,9.95,0.24,0.2,45,0.9,10.88
2025-02-21,Trainer,Skills4Future,Cab,94.26,23.56,11.31,0.24,0.2,48,0.96,12.29
2025-02-19,Trainer,TechSaksham,Cab,55.16,13.79,6.62,0.24,0.2,54,1.08,7.7
2025-02-08,Trainer,SkillSaksham,Auto,73.96,14.79,6.66,0.24,0.2,50,1.0,7.67
2025-02-06,Trainer,SkillsBuild,Flight,1398.91,699.45,209.84,0.24,0.2,51,1.02,210.87
2025-02-11,Trainer,Skills4Future,Taxi,73.06,19.73,9.5,0.24,0.2,55,1.1,10.6
2025-02-05,Trainer,Skills4Future,Auto,52.55,10.51,4.73,0.24,0.2,54,1.08,5.81
2025-02-24,Trainer,SkillsBuild,Cab,38.14,9.54,4.58,0.24,0.2,47,0.94,5.54
2025-02-04,Trainer,TechSaksham,Auto,62.38,12.48,5.61,0.24,0.2,43,0.86,6.52
2025-02-07,Trainer,Skills4Future,Taxi,43.63,11.78,5.67,0.24,0.2,47,0.94,6.64
2025-02-25,Trainer,SkillsBuild,Auto,96.72,19.34,8.7,0.24,0.2,55,1.1,9.8
2025-02-02,Trainer,SkillSaksham,Cab,77.04,19.26,9.24,0.24,0.2,50,1.0,10.26
2025-02-12,Trainer,TechSaksham,Auto,70.68,14.14,6.36,0.24,0.2,64,1.28,7.61
2025-02-23,Trainer,SkillsBuild,Taxi,45.78,12.36,5.95,0.24,0.2,50,1.0,6.97
2025-02-01,Trainer,SkillsBuild,Flight,1304.24,652.12,195.64,0.24,0.2,52,1.04,196.69
2025-02-27,Trainer,TechSaksham,Auto,82.21,16.44,7.4,0.24,0.2,44,0.88,8.32
2025-02-26,Trainer,TechSaksham,Auto,78.97,15.79,7.11,0.24,0.2,53,1.06,8.17
2025-03-26,Trainer,SkillsBuild,Auto,99.38,19.88,8.94,0.24,0.2,41,0.82,9.81
2025-03-14,Trainer,Skills4Future,Auto,10.02,2.0,0.9,0.24,0.2,48,0.96,1.89
2025-03-03,Trainer,SkillsBuild,Auto,94.98,19.0,8.55,0.24,0.2,41,0.82,9.42
2025-03-21,Trainer,SkillsBuild,Flight,1485.71,742.85,222.86,0.24,0.2,54,1.08,223.94
2025-03-09,Trainer,Skills4Future,Taxi,94.59,25.54,12.3,0.24,0.2,46,0.92,13.25
2025-03-18,Trainer,SkillsBuild,Flight,1395.41,697.7,209.31,0.24,0.2,47,0.94,210.28
2025-03-02,Trainer,SkillSaksham,Cab,31.71,7.93,3.81,0.24,0.2,39,0.78,4.64
2025-03-23,Trainer,SkillSaksham,Auto,85.09,17.02,7.66,0.24,0.2,53,1.06,8.72
2025-03-17,Trainer,SkillsBuild,Cab,26.72,6.68,3.21,0.24,0.2,54,1.08,4.29
2025-03-12,Trainer,SkillsBuild,Cab,53.43,13.36,6.41,0.24,0.2,56,1.12,7.53
